Sample ID,Analyte Name,Reported Conc (Calib)
Comp. Cabeza Columna,Cu 324.75,0.681
Comp. Cola Columna,Cu 324.75,0.688
Barren,Cu 324.75,0.574
Cabeza puntual retorno,Cu 324.75,0.694
Celda # 11-A,Cu 324.75,0.163
Celda # 11-B,Cu 324.75,0.08
Celda # 11-C,Cu 324.75,0.124
Celda #5-9,Cu 324.75,0.918
Celda #(F1+F2),Cu 324.75,0.782
NE Tubo 1,Cu 324.75,0.033
NE Tubo 2,Cu 324.75,0.079
NE Tubo 4,Cu 324.75,0.043
NE Tubo 5,Cu 324.75,0.054
NE Tubo 6,Cu 324.75,0.06
NE Tubo 7,Cu 324.75,0.103
Puntual Noroeste,Cu 324.75,0.667
Barren Patios,Cu 324.75,0.611
Tubo 3,Cu 324.75,2.477
Especial 1,Cu 324.75,0.056
Especial 2,Cu 324.75,0.047
Especial 3,Cu 324.75,0.076
Especial 4,Cu 324.75,1.23
Especial 5,Cu 324.75,0.076
Especial 6,Cu 324.75,0.014
Columna #1,Cu 324.75,0.653
Columna #2,Cu 324.75,0.647
Columna #3,Cu 324.75,0.652
Columna #4,Cu 324.75,0.607
Columna #5,Cu 324.75,0.571
