Sample ID,Analyte Name,Reported Conc (Calib)
NE Tubo 1,Cu 324.75,-0.028
Comp. Cabeza Columna,Cu 324.75,0.699
Comp. Cola Columna,Cu 324.75,0.754
Barren,Cu 324.75,0.729
Cabeza puntual retorno,Cu 324.75,0.734
Celda # 11-A,Cu 324.75,0.14
Celda # 11-B,Cu 324.75,0.079
Celda # 11-C,Cu 324.75,0.132
Celda # 11-C,Cu 324.75,0.105
Celda #5-9,Cu 324.75,0.879
Celda #(F1+F2),Cu 324.75,0.565
NE Tubo 1,Cu 324.75,0.026
NE Tubo 2,Cu 324.75,0.075
NE Tubo 4,Cu 324.75,0.092
NE Tubo 5,Cu 324.75,0.037
NE Tubo 6,Cu 324.75,0.053
NE Tubo 7,Cu 324.75,0.205
Puntual Noroeste,Cu 324.75,0.573
Barren Patios,Cu 324.75,0.602
Tubo 3,Cu 324.75,1.539
Especial 1,Cu 324.75,0.062
Especial 2,Cu 324.75,0.027
Especial 3,Cu 324.75,0.069
Especial 4,Cu 324.75,0.675
Especial 5,Cu 324.75,0.062
Columna #1,Cu 324.75,0.586
Columna #2,Cu 324.75,0.6
Columna #3,Cu 324.75,0.605
Columna #4,Cu 324.75,0.591
Columna #5,Cu 324.75,0.586
