Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,8.539
Comp. Cola Columna,Cu 324.75,9.687
Barren,Cu 324.75,9.233
Cabeza puntual retorno,Cu 324.75,8.938
Celda # 11-A,Cu 324.75,5.439
Celda # 11-B,Cu 324.75,40.65
Celda # 11-C,Cu 324.75,36.34
Celda #5-9,Cu 324.75,0.087
Celda #(F1+F2),Cu 324.75,1.427
NE Tubo 1,Cu 324.75,24.05
NE Tubo 2,Cu 324.75,0.595
NE Tubo 4,Cu 324.75,1.558
NE Tubo 5,Cu 324.75,0.495
NE Tubo 6,Cu 324.75,0.407
NE Tubo 7,Cu 324.75,2.315
Puntual Noroeste,Cu 324.75,1.079
Barren Patios,Cu 324.75,6.131
Tubo 3,Cu 324.75,1.063
Especial 1,Cu 324.75,0.105
Especial 2,Cu 324.75,0.082
Especial 3,Cu 324.75,0.123
Especial 4,Cu 324.75,0.158
Especial 5,Cu 324.75,0.104
