Sample ID,Analyte Name,Reported Conc (Samp)
56,Cu 324.75,0.902
58,Cu 324.75,1.763
59,Cu 324.75,0.71
60,Cu 324.75,0.294
61,Cu 324.75,0.316
62,Cu 324.75,0.798
63,Cu 324.75,0.946
COL. 1,Cu 324.75,0.566
COL. 2,Cu 324.75,0.315
COL. 3,Cu 324.75,1.462
COL. 4,Cu 324.75,1.347
COL. 5,Cu 324.75,1.442
COL. 6,Cu 324.75,1.989
375-1,Cu 324.75,0.221
375-2,Cu 324.75,0.162
375-3,Cu 324.75,0.119
375-4,Cu 324.75,0
VM 1,Cu 324.75,0.005
VM 2,Cu 324.75,0.004
VM 3,Cu 324.75,0.006
VM 4,Cu 324.75,0.099
VM 5,Cu 324.75,0.031
VM 6,Cu 324.75,0.008
VM 7,Cu 324.75,0.008
VM 8,Cu 324.75,0.002
