Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,1.809
Comp. Cola Columna,Cu 324.75,2.062
Barren,Cu 324.75,1.881
Cabeza puntual retorno,Cu 324.75,1.747
Celda # 11-A,Cu 324.75,2.142
Celda # 11-B,Cu 324.75,1.144
Celda # 11-C,Cu 324.75,1.804
Celda #5-9,Cu 324.75,5.108
Celda #(F1+F2),Cu 324.75,1.645
NE Tubo 1,Cu 324.75,0.152
NE Tubo 2,Cu 324.75,0.506
NE Tubo 4,Cu 324.75,2.003
NE Tubo 5,Cu 324.75,1.508
NE Tubo 6,Cu 324.75,1.562
NE Tubo 7,Cu 324.75,4.135
Puntual Noroeste,Cu 324.75,1.633
Barren Patios,Cu 324.75,1.825
Tubo 3,Cu 324.75,0.913
Especial 1,Cu 324.75,0.486
Especial 2,Cu 324.75,0.194
Especial 3,Cu 324.75,0.215
Especial 4,Cu 324.75,0.256
Especial 5,Cu 324.75,0.224
Columna #1,Cu 324.75,1.751
Columna #2,Cu 324.75,1.713
Columna #3,Cu 324.75,1.751
Columna #4,Cu 324.75,1.684
Columna #5,Cu 324.75,1.647
