"Analyst",""
"Date Started","6/12/2025 4:01 AM  GMT: 6/12/2025 11:01 AM"
"Worksheet","LC004713_24"
"Comment",""
"Methods","Au,Au"

"Method: Au (Flame)"

"6/12/2025","4:08:36 AM","PATRON",0.9107,"","mg/L",0.4
"6/12/2025","4:08:48 AM","BLANCO",0.0022,"","mg/L",">100"
"6/12/2025","4:09:00 AM","REAGENT BLANK",0.0000,"","mg/L",73.5
"6/12/2025","4:09:14 AM","LC004713-001",0.0517,"","mg/L",4.8
"6/12/2025","4:09:24 AM","LC004713-002",0.0533,"","mg/L",0.7
"6/12/2025","4:09:36 AM","LC004713-003",0.0033,"","mg/L",38.2
"6/12/2025","4:09:46 AM","LC004713-004",0.0336,"","mg/L",7.5
"6/12/2025","4:09:58 AM","LC004713-005",0.0017,"","mg/L",">100"
"6/12/2025","4:10:08 AM","LC004713-006",0.1535,"","mg/L",0.9
"6/12/2025","4:10:22 AM","PATRON",0.9015,"","mg/L",1.3
"6/12/2025","4:10:36 AM","LC004713-007",0.3441,"","mg/L",0.8
"6/12/2025","4:10:46 AM","LC004713-008",0.0060,"","mg/L",51.4
"6/12/2025","4:10:58 AM","LC004713-009",0.0231,"","mg/L",12.3
"6/12/2025","4:11:08 AM","LC004713-010",0.3281,"","mg/L",0.7
"6/12/2025","4:11:16 AM","LC004713-011",0.0738,"","mg/L",2.0
"6/12/2025","4:11:30 AM","LC004713-012",0.1220,"","mg/L",1.8
"6/12/2025","4:11:42 AM","PATRON",0.8904,"","mg/L",0.3
"6/12/2025","4:11:52 AM","LC004713-013",0.1597,"","mg/L",1.9
"6/12/2025","4:12:04 AM","LC004713-014",0.2099,"","mg/L",0.9
"6/12/2025","4:12:16 AM","LC004713-015",0.1983,"","mg/L",1.6
"6/12/2025","4:12:26 AM","LC004713-016",0.2182,"","mg/L",0.2
"6/12/2025","4:12:36 AM","LC004713-017",0.4476,"","mg/L",0.9
"6/12/2025","4:12:36 AM","PATRON","","","mg/L",""

"Method: Au AU ALTO (Flame)"

