Analista,JGS,,,,,,,,,
Fecha de inicio,29/01/2023 04:55 p. m.  GMT: 29/01/2023 10:55 p. m.,,,,,,,,,
Hoja de trabajo,SA000190-RE_3,,,,,,,,,
Comentario,,,,,,,,,,
Métodos,Au,,,,,,,,,
,,,,,,,,,,
Método: Au EFAA30 (Llama),,,,,,,,,,
,,,,,,,,,,
,CERO CAL,0,,mg/L,>100,0,-0.0007,-0.0001,0.0007,-0.0005
,PATRÓN 1,0.5,,mg/L,2.1,0.0139,-0.0016,0.0139,0.0142,0.0136
,PATRÓN 2,1,,mg/L,2.3,0.0338,-0.0019,0.0346,0.0331,0.0338
,PATRÓN 3,2,,mg/L,1.1,0.0703,-0.0019,0.0702,0.0695,0.071
,PATRÓN 4,5,,mg/L,0.7,0.1749,-0.0018,0.1739,0.1745,0.1764
,PATRÓN 5,10,,mg/L,0.6,0.346,-0.0016,0.3435,0.3467,0.3477
,PATRON,0.5009,,mg/L,3.9,0.015,-0.0022,0.0154,0.0143,0.0153
,BLANCO REACTIVO,0,,mg/L,20.9,0.0012,-0.0019,0.0013,0.0009,0.0014
,BLANCO,0.0107,,mg/L,54.1,0.0003,-0.0033,0.0004,0.0001,0.0004
,SA000169-009,0.0761,,mg/L,6.4,0.0097,-0.0046,0.0104,0.0093,0.0093
,SA000169-010,0.0322,,mg/L,8.4,0.004,-0.0047,0.0037,0.004,0.0044
,SA000169-011,0.0286,,mg/L,12.6,0.0036,-0.0044,0.004,0.0031,0.0037
,SA000169-012,0.0358,,mg/L,3.5,0.0045,-0.0049,0.0044,0.0047,0.0044
,SA000169-013,0.0431,,mg/L,5.3,0.0054,-0.0043,0.0055,0.0051,0.0057
,BLANCO REACTIVO,0,,mg/L,9.2,0.0026,-0.0028,0.0025,0.0029,0.0025
,PATRON,0.4798,,mg/L,1.1,0.0143,-0.0072,0.0143,0.0142,0.0145
,SA000169-014,0.0916,,mg/L,1.9,0.0117,-0.0073,0.0118,0.0118,0.0114
,SA000169-015,0.1585,,mg/L,3.4,0.0207,-0.0068,0.0203,0.0202,0.0215
,BLANCO REACTIVO,0,,mg/L,21.7,0.0024,-0.0029,0.0018,0.0027,0.0028
,PATRON,0.4878,,mg/L,2.3,0.0146,-0.007,0.0147,0.0142,0.0149
,BLANCO,0.0077,,mg/L,>100,0.0002,-0.0058,0.0003,0,0.0004
,BLANCO REACTIVO,0,,mg/L,4.6,0.0023,-0.0033,0.0024,0.0022,0.0023
,Muestra 015,,,mg/L,,,,,,
