Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,0.701
Cabeza puntual retorno,Cu 324.75,0.703
Celda #(F1+F2),Cu 324.75,0.755
Puntual Noroeste,Cu 324.75,0.766
Tubo 3,Cu 324.75,0.616
NE Tubo 2,Cu 324.75,0.104
NE Tubo 4,Cu 324.75,0.907
Especial 1,Cu 324.75,0.068
Especial 2,Cu 324.75,0.076
Especial 3,Cu 324.75,0.092
Especial 4,Cu 324.75,0.096
Especial 5,Cu 324.75,0.104
Comp. Cola Columna,Cu 324.75,0.825
Barren,Cu 324.75,0.751
Barren Patios,Cu 324.75,0.706
NE Tubo 1,Cu 324.75,0.049
NE Tubo 5,Cu 324.75,0.596
NE Tubo 6,Cu 324.75,0.285
NE Tubo 7,Cu 324.75,1.667
Celda # 11-A,Cu 324.75,0.093
Celda # 11-B,Cu 324.75,0.242
Celda # 11-C,Cu 324.75,0.102
Celda # 6-F2,Cu 324.75,0.037
Celda #5-9,Cu 324.75,0.033
