Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,0.330
Cabeza puntual retorno,Cu 324.75,0.303
Celda #(F1+F2),Cu 324.75,0.101
Tubo 3,Cu 324.75,0.294
Puntual Noroeste,Cu 324.75,0.068
Comp. Cola Columna,Cu 324.75,0.282
Barren,Cu 324.75,0.342
Celda # 11-A,Cu 324.75,0.191
Celda # 11-B,Cu 324.75,0.056
Celda # 11-C,Cu 324.75,0.082
Celda # 6-F2,Cu 324.75,0.023
Celda #5-9,Cu 324.75,0.703
NE Tubo 1,Cu 324.75,0.009
NE Tubo 2,Cu 324.75,0.055
NE Tubo 4,Cu 324.75,0.083
NE Tubo 5,Cu 324.75,0.013
NE Tubo 6,Cu 324.75,0.001
NE Tubo 7,Cu 324.75,0.249
Barren Patios,Cu 324.75,0.484
Especial 1,Cu 324.75,1.870
Especial 2,Cu 324.75,0.120
Especial 3,Cu 324.75,1.009
Especial 4,Cu 324.75,0.414
Especial 5,Cu 324.75,0.092
