Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,0.832
Cabeza puntual retorno,Cu 324.75,0.871
Celda #(F1+F2),Cu 324.75,0.742
Puntual Noroeste,Cu 324.75,0.414
Tubo 3,Cu 324.75,0.351
NE Tubo 2,Cu 324.75,0.032
NE Tubo 4,Cu 324.75,0.446
Especial 1,Cu 324.75,0.328
Especial 2,Cu 324.75,0.974
Especial 3,Cu 324.75,0.051
Especial 4,Cu 324.75,0.039
Especial 5,Cu 324.75,1.645
Comp. Cola Columna,Cu 324.75,0.46
Barren,Cu 324.75,0.638
Barren Patios,Cu 324.75,0.549
NE Tubo 1,Cu 324.75,0.108
NE Tubo 5,Cu 324.75,0.015
NE Tubo 6,Cu 324.75,1.236
NE Tubo 7,Cu 324.75,0.213
Celda # 11-A,Cu 324.75,2.766
Celda # 11-B,Cu 324.75,0.365
Celda # 11-C,Cu 324.75,0.909
Celda # 6-F2,Cu 324.75,7.4
Celda #5-9,Cu 324.75,0.312
