Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,0.647
Cabeza puntual retorno,Cu 324.75,0.665
Celda #(F1+F2),Cu 324.75,0.73
Puntual Noroeste,Cu 324.75,0.763
Tubo 3,Cu 324.75,1.269
NE Tubo 2,Cu 324.75,0.109
NE Tubo 4,Cu 324.75,0.437
Especial 1,Cu 324.75,0.048
Especial 2,Cu 324.75,0.041
Especial 3,Cu 324.75,0.419
Especial 4,Cu 324.75,0.517
Especial 5,Cu 324.75,0.088
Comp. Cola Columna,Cu 324.75,0.651
Barren,Cu 324.75,0.972
Barren Patios,Cu 324.75,0.771
NE Tubo 1,Cu 324.75,0.055
NE Tubo 5,Cu 324.75,0.061
NE Tubo 6,Cu 324.75,0.067
NE Tubo 7,Cu 324.75,1.374
Celda # 11-A,Cu 324.75,0.212
Celda # 11-B,Cu 324.75,0.082
Celda # 11-C,Cu 324.75,0.157
Celda # 6-F2,Cu 324.75,0.433
Celda #5-9,Cu 324.75,0.288
