Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,0.198
Comp. Cola Columna,Cu 324.75,0.2
Barren,Cu 324.75,0.184
Celda # 11-A,Cu 324.75,0.14
Cabeza puntual retorno,Cu 324.75,0.075
Celda # 11-B,Cu 324.75,0.241
Celda # 11-C,Cu 324.75,0.048
Celda # 6-F2,Cu 324.75,0.002
Celda #5-9,Cu 324.75,0.632
Celda #(F1+F2),Cu 324.75,0.049
NE Tubo 1,Cu 324.75,0.034
NE Tubo 2,Cu 324.75,0.079
NE Tubo 4,Cu 324.75,0.202
NE Tubo 5,Cu 324.75,0.022
NE Tubo 6,Cu 324.75,0.009
NE Tubo 7,Cu 324.75,0.844
Puntual Noroeste,Cu 324.75,0.135
Barren Patios,Cu 324.75,0.204
Tubo 3,Cu 324.75,0.034
Especial 1,Cu 324.75,0.507
Especial 2,Cu 324.75,0.207
Especial 3,Cu 324.75,0.068
Especial 4,Cu 324.75,0.052
Especial 5,Cu 324.75,0.224
