"Analista",""
"Fecha de inicio","05:35 p. m. 23/01/2023"
"Hoja de trabajo","Sa000129_6"
"Comentario",""
"Métodos","Ag"

"Método: Ag (Llama)"

"Ag","PATRON",1.0075,"","mg/L",0.5,0.1328,0.1328,0.1321,0.1335
"Ag","BLANCO",-0.0002,"","mg/L",">100",0.0000,0.0000,-0.0001,0.0000
"Ag","BLANCO REACTIVO",0.0000,"","mg/L",10.7,-0.0007,-0.0008,-0.0006,-0.0007
"Ag","SA000129-001",6.8090,"","mg/L",0.5,0.0366,0.0368,0.0364,0.0365
"Ag","SA000129-002",14.9443,"","mg/L",1.2,0.0797,0.0803,0.0785,0.0801
"Ag","SA000129-003",6.0558,"","mg/L",0.9,0.0325,0.0327,0.0325,0.0322
"Ag","SA000129-004",9.6620,"","mg/L",1.5,0.0516,0.0507,0.0518,0.0521
"Ag","SA000129-005",3.7233,"","mg/L",1.0,0.0199,0.0201,0.0197,0.0199
"Ag","PATRON",1.0198,"","mg/L",1.6,0.1344,0.1359,0.1353,0.1319
"Ag","SA000129-006",5.6432,"","mg/L",0.4,0.0301,0.0301,0.0303,0.0300
"Ag","SA000129-007",14.8254,"","mg/L",0.8,0.0796,0.0797,0.0801,0.0789
"Ag","SA000129-008",14.4595,"","mg/L",0.9,0.0771,0.0778,0.0764,0.0773
"Ag","SA000129-009",0.1018,"","mg/L",23.9,0.0005,0.0006,0.0007,0.0004
"Ag","SA000129-010",18.0516,"","mg/L",0.1,0.0964,0.0964,0.0965,0.0963
"Ag","PATRON",1.0141,"","mg/L",1.0,0.1336,0.1326,0.1351,0.1331
"Ag","BLANCO",0.0000,"","mg/L",">100",0.0000,0.0000,0.0000,0.0000
"Ag","BLANCO REACTIVO",0.0000,"","mg/L",5.9,-0.0007,-0.0007,-0.0008,-0.0007
"Ag","SA000129-011",10.4776,"","mg/L",0.7,0.0560,0.0564,0.0556,0.0561
"Ag","SA000129-012",14.2776,"","mg/L",0.1,0.0763,0.0763,0.0764,0.0763
"Ag","SA000129-013",3.0743,"","mg/L",1.5,0.0165,0.0163,0.0163,0.0167
"Ag","SA000129-014",6.5535,"","mg/L",0.5,0.0352,0.0350,0.0352,0.0353
"Ag","SA000129-015",6.6483,"","mg/L",0.5,0.0356,0.0358,0.0357,0.0354
"Ag","PATRON",1.0224,"","mg/L",1.4,0.1347,0.1341,0.1332,0.1368
"Ag","SA000129-016",27.0492,"","mg/L",1.0,0.1428,0.1412,0.1438,0.1435
"Ag","SA000129-017",3.9558,"","mg/L",0.6,0.0212,0.0213,0.0211,0.0212
"Ag","SA000129-018",1.4100,"","mg/L",2.2,0.0075,0.0075,0.0077,0.0074
"Ag","SA000129-019",9.4305,"","mg/L",0.6,0.0503,0.0505,0.0504,0.0500
"Ag","SA000129-020",-0.0050,"","mg/L",">100",0.0000,-0.0001,0.0000,0.0000
"Ag","PATRON",1.0147,"","mg/L",1.7,0.1337,0.1311,0.1353,0.1348
"Ag","BLANCO",-0.0001,"","mg/L",">100",0.0000,0.0000,0.0000,-0.0001
"Ag","BLANCO REACTIVO",0.0000,"","mg/L",18.6,-0.0008,-0.0008,-0.0010,-0.0007
"Ag","SA000129-021",2.6588,"","mg/L",1.2,0.0143,0.0145,0.0142,0.0143
"Ag","SA000129-022",8.0359,"","mg/L",0.2,0.0430,0.0429,0.0431,0.0429
"Ag","SA000129-023",29.9202,"","mg/L",0.5,0.1577,0.1569,0.1585,0.1578
"Ag","SA000129-024",19.8406,"","mg/L",0.8,0.1052,0.1050,0.1044,0.1061
"Ag","SA000129-025",19.8871,"","mg/L",1.3,0.1059,0.1046,0.1074,0.1057
"Ag","PATRON",1.0103,"","mg/L",0.2,0.1349,0.1352,0.1348,0.1348
"Ag","SA000129-026",4.4767,"","mg/L",1.7,0.0243,0.0243,0.0239,0.0247
"Ag","SA000129-027",19.5203,"","mg/L",1.2,0.1051,0.1063,0.1037,0.1053
"Ag","SA000129-028",18.4846,"","mg/L",0.8,0.0997,0.1003,0.0999,0.0987
"Ag","PATRON",1.0141,"","mg/L",1.1,0.1354,0.1339,0.1368,0.1355
"Ag","BLANCO",0.0002,"","mg/L",">100",0.0000,0.0000,-0.0001,0.0001
"Ag","BLANCO REACTIVO",0.0000,"","mg/L",18.7,-0.0008,-0.0007,-0.0009,-0.0007
