Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,1.249
Comp. Cola Columna,Cu 324.75,1.324
Barren,Cu 324.75,1.204
Cabeza puntual retorno,Cu 324.75,1.166
Celda # 11-A,Cu 324.75,11.54
Celda # 11-B,Cu 324.75,0.489
Celda # 11-C,Cu 324.75,0.471
Celda #5-9,Cu 324.75,0.209
Celda #(F1+F2),Cu 324.75,0.954
NE Tubo 1,Cu 324.75,0.173
NE Tubo 2,Cu 324.75,0.415
NE Tubo 4,Cu 324.75,1.697
NE Tubo 5,Cu 324.75,0.644
NE Tubo 6,Cu 324.75,1.077
NE Tubo 7,Cu 324.75,0.714
Puntual Noroeste,Cu 324.75,0.978
Barren Patios,Cu 324.75,1.094
Tubo 3,Cu 324.75,1.213
Especial 1,Cu 324.75,0.452
Especial 2,Cu 324.75,0.221
Especial 3,Cu 324.75,0.454
Especial 4,Cu 324.75,0.759
Especial 5,Cu 324.75,0.419
Columna #1,Cu 324.75,1.234
Columna #2,Cu 324.75,1.206
Columna #3,Cu 324.75,1.2
Columna #4,Cu 324.75,1.152
Columna #5,Cu 324.75,1.129
