Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Au 242.80,0.154
Comp. Cola Columna,Au 242.80,0.011
Barren,Au 242.80,0.016
Cabeza puntual retorno,Au 242.80,0.151
Columna #1,Au 242.80,0.14
Columna #2,Au 242.80,0.109
Columna #3,Au 242.80,0.081
Columna #4,Au 242.80,0.044
Columna #5,Au 242.80,0.018
Celda # 11-A,Au 242.80,0.036
Celda # 11-B,Au 242.80,0.005
Celda # 11-C,Au 242.80,0.227
Celda #5-9,Au 242.80,0.155
NE Tubo 1,Au 242.80,0.045
NE Tubo 2,Au 242.80,0.016
NE Tubo 4,Au 242.80,0.365
NE Tubo 5,Au 242.80,0.437
NE Tubo 6,Au 242.80,0.362
NE Tubo 7,Au 242.80,0.299
Puntual Noroeste,Au 242.80,0.2
Barren Patios,Au 242.80,0.017
Tubo 3,Au 242.80,0.122
Especial 1,Au 242.80,0.036
Especial 2,Au 242.80,0.038
Especial 3,Au 242.80,0.019
Especial 4,Au 242.80,0.019
Especial 5,Au 242.80,0.08
