Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,1.06
Cabeza puntual retorno,Cu 324.75,0.943
Celda #(F1+F2),Cu 324.75,1.592
Puntual Noroeste,Cu 324.75,0.941
Tubo 3,Cu 324.75,0.626
NE Tubo 2,Cu 324.75,0.317
NE Tubo 4,Cu 324.75,0.341
Especial 1,Cu 324.75,0.035
Especial 2,Cu 324.75,0.045
Especial 3,Cu 324.75,0.068
Especial 4,Cu 324.75,0.078
Especial 5,Cu 324.75,0.056
Columna #1,Cu 324.75,0.973
Columna #2,Cu 324.75,0.825
Columna #3,Cu 324.75,0.702
Columna #4,Cu 324.75,0.627
Columna #5,Cu 324.75,0.537
Comp. Cola Columna,Cu 324.75,0.585
Barren,Cu 324.75,0.619
Barren Patios,Cu 324.75,0.615
NE Tubo 1,Cu 324.75,0.357
NE Tubo 5,Cu 324.75,0.045
NE Tubo 6,Cu 324.75,0.023
NE Tubo 7,Cu 324.75,4.116
Celda # 11-A,Cu 324.75,0.075
Celda # 11-B,Cu 324.75,1.679
Celda # 11-C,Cu 324.75,0.071
Celda #5-9,Cu 324.75,0.04
