Sample ID,Analyte Name,Reported Conc (Samp)
Celda #(F1+F2),Au 242.80,0.095
NE Tubo 2,Au 242.80,0.125
Tubo 3,Au 242.80,0.136
Especial 1,Au 242.80,0.116
Comp. Cabeza Columna,Au 242.80,0.077
Cabeza puntual retorno,Au 242.80,0.073
Comp. Cola Columna,Au 242.80,0.005
Barren,Au 242.80,0.005
Columna #1,Au 242.80,0.049
Columna #2,Au 242.80,0.022
Columna #3,Au 242.80,0.015
Columna #4,Au 242.80,0.009
Celda # 11-A,Au 242.80,0.015
Celda # 11-B,Au 242.80,0.004
Celda # 11-C,Au 242.80,0.014
Celda #5-9,Au 242.80,0.022
NE Tubo 1,Au 242.80,0.007
Columna #5,Au 242.80,0.002
NE Tubo 4,Au 242.80,0.02
NE Tubo 5,Au 242.80,0.028
NE Tubo 6,Au 242.80,0.01
NE Tubo 7,Au 242.80,0.027
Puntual Noroeste,Au 242.80,0.074
Barren Patios,Au 242.80,0.014
Especial 2,Au 242.80,0.014
Especial 3,Au 242.80,0.026
Especial 4,Au 242.80,0.012
Especial 5,Au 242.80,0.03
