Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Au 242.80,0.08
Cabeza puntual retorno,Au 242.80,0.08
Celda #(F1+F2),Au 242.80,0.084
Puntual Noroeste,Au 242.80,0.08
Tubo 3,Au 242.80,0.116
NE Tubo 2,Au 242.80,0.119
NE Tubo 4,Au 242.80,0.022
Especial 1,Au 242.80,0.088
Especial 2,Au 242.80,0.045
Especial 3,Au 242.80,0.019
Especial 4,Au 242.80,0.025
Especial 5,Au 242.80,0.116
Columna #1,Au 242.80,0.051
Columna #2,Au 242.80,0.039
Columna #3,Au 242.80,0.024
Columna #4,Au 242.80,0.019
Columna #5,Au 242.80,0.006
Comp. Cola Columna,Au 242.80,0.009
Barren,Au 242.80,0.012
Barren Patios,Au 242.80,0.017
NE Tubo 1,Au 242.80,0.004
NE Tubo 5,Au 242.80,0.017
NE Tubo 6,Au 242.80,0.014
NE Tubo 7,Au 242.80,0.04
Celda # 11-A,Au 242.80,0.023
Celda # 11-B,Au 242.80,0.056
Celda # 11-C,Au 242.80,0.073
Celda #5-9,Au 242.80,0.028
