Sample ID,Analyte Name,Reported Conc (Samp)
Columna #1,Au 242.80,0.07
Columna #2,Au 242.80,0.046
Columna #3,Au 242.80,0.038
Columna #4,Au 242.80,0.02
Columna #5,Au 242.80,0.007
Comp. Cabeza Columna,Au 242.80,0.083
Cabeza puntual retorno,Au 242.80,0.084
Celda # 11-A,Au 242.80,0.049
Celda #5-9,Au 242.80,0.085
Celda #(F1+F2),Au 242.80,0.053
NE Tubo 2,Au 242.80,0.044
NE Tubo 4,Au 242.80,0.076
NE Tubo 5,Au 242.80,0.042
NE Tubo 6,Au 242.80,0.045
NE Tubo 7,Au 242.80,0.043
Puntual Noroeste,Au 242.80,0.055
Tubo 3,Au 242.80,0.025
Especial 1,Au 242.80,0.304
Especial 2,Au 242.80,0.326
Especial 3,Au 242.80,0.061
Especial 4,Au 242.80,0.101
Especial 5,Au 242.80,0.166
Comp. Cola Columna,Au 242.80,0.008
Barren,Au 242.80,0.012
Celda # 11-B,Au 242.80,0.016
Celda # 11-C,Au 242.80,0.008
NE Tubo 1,Au 242.80,0.008
Barren Patios,Au 242.80,0.012
