Analyst,,,,,
Date Started,6/07/2023 12:17 AM  GMT: 4/29/2023 7:17 AM,,,,
Worksheet,LC000656_24,,,,
Comment,,,,,
Methods,"Au,Au",,,,
,,,,,
Method: Au (Flame),,,,,
,,,,,
07/06/2023,01:11:24 a. m.,PATRON,0.899,,mg/L
07/06/2023,01:11:24 a. m.,BLANCO,0.009,,mg/L
07/06/2023,01:11:24 a. m.,REAGENT BLANK,0.007,,mg/L
07/06/2023,01:11:24 a. m.,LC000656-001,0.373,,mg/L
07/06/2023,01:11:24 a. m.,LC000656-002,0.053,,mg/L
07/06/2023,01:11:24 a. m.,LC000656-004,0.053,,mg/L
07/06/2023,01:11:24 a. m.,LC000656-005,0.068,,mg/L
07/06/2023,01:11:24 a. m.,LC000656-006,0.123,,mg/L
07/06/2023,01:11:24 a. m.,PATRON,0.901,,mg/L
07/06/2023,01:11:24 a. m.,LC000656-007,0.030,,mg/L
07/06/2023,01:11:24 a. m.,LC000656-008,0.025,,mg/L
07/06/2023,01:11:24 a. m.,LC000656-009,0.021,,mg/L
07/06/2023,01:11:24 a. m.,LC000656-010,0.158,,mg/L
07/06/2023,01:11:24 a. m.,LC000656-011,0.038,,mg/L
07/06/2023,01:11:24 a. m.,LC000656-012,0.136,,mg/L
07/06/2023,01:11:24 a. m.,PATRON,0.912,,mg/L
07/06/2023,01:11:24 a. m.,LC000656-013,0.136,,mg/L
07/06/2023,01:11:24 a. m.,LC000656-014,0.201,,mg/L
07/06/2023,01:11:24 a. m.,LC000656-015,0.005,,mg/L
07/06/2023,01:11:24 a. m.,PATRON,0.891,,mg/L
