Analista,,,,,,,,,
Fecha de inicio,15/02/2023 10:17,,,,,,,,
Hoja de trabajo,Sa000371_6,,,,,,,,
Comentario,,,,,,,,,
Métodos,Ag,,,,,,,,
,,,,,,,,,
Método: Ag VHAAAG (Llama),,,,,,,,,
,,,,,,,,,
Ag,PATRON,1.0071,,mg/L,0,0.1364,0.1364,0.1363,0.1364
Ag,BLANCO,0.0006,,mg/L,>100,0.0001,0.0003,0.0001,-0.0001
Ag,BLANCO REACTIVO,0,,mg/L,>100,-0.0001,-0.0001,0.0001,-0.0002
Ag,SA000371-001,2.9494,,mg/L,1.1,0.0167,0.0165,0.0168,0.0168
Ag,SA000371-002,2.2456,,mg/L,1.7,0.0126,0.0128,0.0127,0.0124
Ag,SA000371-003,-0.1201,,mg/L,42.8,-0.0007,-0.0007,-0.0004,-0.0009
Ag,SA000371-004,3.1319,,mg/L,0.4,0.018,0.018,0.0179,0.018
Ag,SA000371-005,1.5896,,mg/L,1,0.0091,0.0091,0.0092,0.009
Ag,PATRON,1.0132,,mg/L,0.2,0.1372,0.1372,0.1374,0.1369
Ag,SA000371-006,1.4688,,mg/L,3.6,0.0082,0.0079,0.0081,0.0085
Ag,SA000371-007,0.9267,,mg/L,1.2,0.0052,0.0052,0.0053,0.0051
Ag,SA000371-008,2.0136,,mg/L,1.7,0.0114,0.0112,0.0115,0.0116
Ag,SA000371-009,0.9718,,mg/L,1.5,0.0055,0.0054,0.0055,0.0056
Ag,SA000371-010,1.0495,,mg/L,2.8,0.0058,0.0057,0.0057,0.006
Ag,PATRON,1.0092,,mg/L,0.5,0.1366,0.136,0.1365,0.1373
Ag,BLANCO,0.0004,,mg/L,>100,0.0001,0,-0.0001,0.0002
Ag,BLANCO REACTIVO,0,,mg/L,63.1,0.0002,0.0001,0.0004,0.0002
Ag,SA000371-011,-0.1339,,mg/L,12.2,-0.0008,-0.0009,-0.0007,-0.0007
Ag,SA000371-012,0.7867,,mg/L,5.4,0.0044,0.0043,0.0043,0.0047
Ag,SA000371-013,0.7682,,mg/L,2.8,0.0044,0.0045,0.0043,0.0043
Ag,SA000371-014,2.2731,,mg/L,2.8,0.0125,0.0123,0.0123,0.0129
Ag,SA000371-015,25.0266,,mg/L,1,0.1388,0.1374,0.1402,0.139
Ag,PATRON,1.0041,,mg/L,0.1,0.136,0.1361,0.136,0.1358
Ag,SA000371-016,0.9977,,mg/L,1.5,0.0057,0.0058,0.0056,0.0058
Ag,SA000371-017,1.6632,,mg/L,1.1,0.0094,0.0094,0.0093,0.0095
Ag,SA000371-018,1.7896,,mg/L,0.6,0.0099,0.0099,0.0098,0.0099
Ag,SA000371-019,2.9623,,mg/L,1.4,0.0168,0.0169,0.0168,0.0165
Ag,SA000371-020,5.2547,,mg/L,0.7,0.03,0.0297,0.0301,0.03
Ag,PATRON,1.0051,,mg/L,0.6,0.1361,0.137,0.1355,0.1358
Ag,BLANCO,0.0006,,mg/L,>100,0.0001,0.0006,-0.0001,-0.0003
Ag,BLANCO REACTIVO,0,,mg/L,>100,0,0,0.0001,-0.0002
Ag,SA000371-021,4.5021,,mg/L,0.9,0.0253,0.025,0.0255,0.0254
Ag,SA000371-022,3.651,,mg/L,1.6,0.0203,0.02,0.0206,0.0202
Ag,SA000371-023,2.1117,,mg/L,1,0.012,0.0121,0.012,0.0119
Ag,SA000371-024,2.6025,,mg/L,2.6,0.0143,0.0139,0.0146,0.0145
Ag,SA000371-025,2.1904,,mg/L,1.9,0.0124,0.0122,0.0123,0.0126
Ag,PATRON,1.0087,,mg/L,0.9,0.1366,0.1367,0.1354,0.1377
Ag,SA000371-026,6.0116,,mg/L,0.8,0.0338,0.0337,0.0341,0.0336
Ag,SA000371-027,13.2109,,mg/L,0.6,0.074,0.0739,0.0745,0.0736
Ag,SA000371-028,2.5459,,mg/L,1.5,0.0142,0.014,0.0142,0.0144
Ag,SA000371-029,1.5109,,mg/L,2.9,0.0087,0.0088,0.0084,0.0089
Ag,SA000371-030,1.7943,,mg/L,2.5,0.0099,0.0101,0.0096,0.0099
Ag,PATRON,1.005,,mg/L,0.9,0.1361,0.1347,0.1368,0.1367
Ag,BLANCO,-0.0006,,mg/L,>100,-0.0001,0,-0.0001,-0.0002
Ag,BLANCO REACTIVO,0,,mg/L,>100,0.0001,-0.0001,-0.0001,0.0005
Ag,SA000371-031,1.1032,,mg/L,3.5,0.0063,0.0061,0.0065,0.0062
Ag,SA000371-032,1.0354,,mg/L,3.2,0.0059,0.0059,0.006,0.0057
Ag,PATRON,1.0161,,mg/L,0.6,0.1376,0.1382,0.1366,0.1379
Ag,BLANCO,-0.0024,,mg/L,8.5,-0.0003,-0.0003,-0.0003,-0.0003
Ag,BLANCO REACTIVO,0,,mg/L,55.5,-0.0004,-0.0002,-0.0004,-0.0006
