Sample ID,Analyte Name,Reported Conc (Samp)
Columna #1,Cu 324.75,1.99
Columna #2,Cu 324.75,2.127
Columna #3,Cu 324.75,2.241
Columna #4,Cu 324.75,2.252
Columna #5,Cu 324.75,2.213
Comp. Cabeza Columna,Cu 324.75,1.701
Comp. Cola Columna,Cu 324.75,1.258
Barren,Cu 324.75,1.456
Cabeza puntual retorno,Cu 324.75,1.608
Celda # 11-A,Cu 324.75,15.55
Celda # 11-B,Cu 324.75,0.995
Celda # 11-C,Cu 324.75,0.337
Celda #5-9,Cu 324.75,0.102
Celda #(F1+F2),Cu 324.75,1.364
NE Tubo 1,Cu 324.75,0.099
NE Tubo 2,Cu 324.75,0.622
NE Tubo 4,Cu 324.75,0.637
NE Tubo 5,Cu 324.75,0.437
NE Tubo 6,Cu 324.75,0.321
NE Tubo 7,Cu 324.75,0.369
Puntual Noroeste,Cu 324.75,1.395
Barren Patios,Cu 324.75,1.928
Tubo 3,Cu 324.75,3.578
Especial 1,Cu 324.75,0.391
Especial 2,Cu 324.75,0.181
Especial 3,Cu 324.75,2.961
Especial 4,Cu 324.75,4.809
Especial 5,Cu 324.75,0.295
