Sample ID,Analyte Name,Reported Conc (Calib)
Comp. Cabeza Columna,Cu 324.75,1.671
Comp. Cola Columna,Cu 324.75,1.538
Barren,Cu 324.75,1.53
Cabeza puntual retorno,Cu 324.75,1.699
Celda # 11-A,Cu 324.75,7.424
Celda # 11-B,Cu 324.75,1.192
Celda # 11-C,Cu 324.75,0.45
Celda # 6-F2,Cu 324.75,0.607
Celda #5-9,Cu 324.75,1.552
Celda #(F1+F2),Cu 324.75,1.344
NE Tubo 1,Cu 324.75,0.151
NE Tubo 2,Cu 324.75,2.71
NE Tubo 4,Cu 324.75,2.428
NE Tubo 5,Cu 324.75,1.498
NE Tubo 6,Cu 324.75,0.812
NE Tubo 7,Cu 324.75,0.793
Puntual Noroeste,Cu 324.75,1.375
Barren Patios,Cu 324.75,1.297
Tubo 3,Cu 324.75,0.374
Especial 1,Cu 324.75,0.39
Especial 2,Cu 324.75,0.156
Especial 3,Cu 324.75,0.339
Especial 4,Cu 324.75,0.54
Especial 5,Cu 324.75,0.233
Especial 6,Cu 324.75,0.211
