Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,0.44
Cabeza puntual retorno,Cu 324.75,0.394
Celda #(F1+F2),Cu 324.75,0.417
Puntual Noroeste,Cu 324.75,0.228
Tubo 3,Cu 324.75,0.661
Comp. Cola Columna,Cu 324.75,0.435
Barren,Cu 324.75,0.465
Celda # 11-A,Cu 324.75,0.151
Celda # 11-B,Cu 324.75,0.217
Celda # 11-C,Cu 324.75,0.165
Celda # 6-F2,Cu 324.75,0.133
Celda #5-9,Cu 324.75,0.37
NE Tubo 1,Cu 324.75,0.112
NE Tubo 2,Cu 324.75,0.125
NE Tubo 4,Cu 324.75,0.184
NE Tubo 5,Cu 324.75,0.036
NE Tubo 6,Cu 324.75,0.037
NE Tubo 7,Cu 324.75,0.23
Barren Patios,Cu 324.75,0.194
Especial 1,Cu 324.75,0.165
Especial 2,Cu 324.75,0.035
Especial 3,Cu 324.75,0.125
Especial 4,Cu 324.75,0.14
Especial 5,Cu 324.75,0.09
