"Analista","JGS"
"Fecha de inicio","03:36 p. m. 06/07/2022"
"Hoja de trabajo","Ec000016_3"
"Comentario",""
"Métodos","Au"

"Método: Au EFAA30 (Llama)"

"Au","PATRON",0.5203,"","mg/L",0.8,0.0126,0.0002,0.0127,0.0126,0.0125
"Au","BLANCO",-0.0110,"","mg/L",">100",-0.0003,-0.0011,-0.0004,-0.0006,0.0002
"Au","BLANCO REACTIVO",0.0000,"","mg/L",11.3,0.0013,0.0003,0.0013,0.0015,0.0012
"Au","EC000016-001",0.1388,"","mg/L",0.8,0.0144,-0.0009,0.0145,0.0145,0.0143
"Au","EC000016-002",0.1496,"","mg/L",7.2,0.0155,-0.0008,0.0167,0.0155,0.0144
"Au","EC000016-003",0.0796,"","mg/L",5.3,0.0083,-0.0007,0.0088,0.0080,0.0080
"Au","EC000016-004",0.0914,"","mg/L",1.7,0.0095,-0.0006,0.0095,0.0096,0.0093
"Au","EC000016-005",0.2681,"","mg/L",2.7,0.0279,-0.0007,0.0285,0.0282,0.0271
"Au","EC000016-006",0.1574,"","mg/L",1.0,0.0164,-0.0009,0.0164,0.0165,0.0162
"Au","EC000016-007",0.5478,"","mg/L",0.7,0.0574,-0.0006,0.0571,0.0578,0.0572
"Au","EC000016-008",0.1182,"","mg/L",3.1,0.0123,-0.0008,0.0123,0.0127,0.0119
"Au","EC000016-009",0.0585,"","mg/L",2.3,0.0061,-0.0009,0.0059,0.0061,0.0062
"Au","EC000016-011",0.1442,"","mg/L",2.7,0.0150,-0.0007,0.0148,0.0154,0.0147
"Au","PATRON",0.5211,"","mg/L",3.6,0.0126,-0.0012,0.0128,0.0130,0.0121
"Au","BLANCO",0.0023,"","mg/L",">100",0.0001,-0.0012,0.0000,0.0005,-0.0003
"Au","BLANCO REACTIVO",0.0000,"","mg/L",10.5,0.0013,0.0001,0.0012,0.0013,0.0015
"Au","EC000016-012",0.1725,"","mg/L",3.5,0.0179,-0.0008,0.0186,0.0178,0.0174
"Au","EC000016-013",0.2793,"","mg/L",4.0,0.0291,-0.0007,0.0303,0.0290,0.0280
"Au","EC000016-014",0.3733,"","mg/L",2.8,0.0390,-0.0008,0.0401,0.0389,0.0379
"Au","EC000016-015",0.3841,"","mg/L",4.5,0.0401,-0.0007,0.0417,0.0405,0.0381
