"Analyst",""
"Date Started","6/23/2025 9:45 PM  GMT: 6/24/2025 4:45 AM"
"Worksheet","LC004794_24"
"Comment",""
"Methods","Au,Au"

"Method: Au (Flame)"

"6/23/2025","11:23:24 PM","REAGENT BLANK",0.0000,"","mg/L",88.6
"6/23/2025","11:23:44 PM","BLANCO",0.0087,"","mg/L",53.2
"6/23/2025","11:24:54 PM","PATRON",0.9136,"","mg/L",1.1
"6/23/2025","11:26:02 PM","LC004794-002",0.2964,"","mg/L",1.6
"6/23/2025","11:26:18 PM","LC004794-001",0.2972,"","mg/L",1.7
"6/23/2025","11:26:36 PM","LC004794-003",0.0042,"","mg/L",">100"
"6/23/2025","11:26:48 PM","LC004794-004",0.0024,"","mg/L",">100"
"6/23/2025","11:27:02 PM","LC004794-005",0.4449,"","mg/L",0.8
"6/23/2025","11:27:18 PM","PATRON",0.8852,"","mg/L",1.3
"6/23/2025","11:27:30 PM","BLANCO",0.0086,"","mg/L",">100"
"6/23/2025","11:27:42 PM","REAGENT BLANK",0.0000,"","mg/L",44.5
"6/23/2025","11:27:42 PM","LC004528-008","","","mg/L",""
