Sample ID,Analyte Name,Reported Conc (Calib)
Comp. Cabeza Columna,Au 242.80,0.129
Comp. Cola Columna,Au 242.80,0.006
Barren,Au 242.80,0.005
Cabeza puntual retorno,Au 242.80,0.124
Celda # 11-A,Au 242.80,0.029
Celda # 11-B,Au 242.80,0.015
Celda # 11-C,Au 242.80,0.003
Celda #5-9,Au 242.80,0.01
Celda #(F1+F2),Au 242.80,0.128
NE Tubo 1,Au 242.80,0.003
NE Tubo 2,Au 242.80,0.08
NE Tubo 4,Au 242.80,0.113
NE Tubo 5,Au 242.80,0.036
NE Tubo 6,Au 242.80,0.05
NE Tubo 7,Au 242.80,0.12
Puntual Noroeste,Au 242.80,0.127
Barren Patios,Au 242.80,0.006
Tubo 3,Au 242.80,0.196
Especial 1,Au 242.80,0.077
Especial 2,Au 242.80,0.033
Especial 3,Au 242.80,0.077
Especial 4,Au 242.80,0.056
Especial 5,Au 242.80,0.022
Columna #1,Au 242.80,0.08
Columna #2,Au 242.80,0.051
Columna #3,Au 242.80,0.027
Columna #4,Au 242.80,0.02
Columna #5,Au 242.80,0.009
