Sample ID,Analyte Name,Reported Conc (Samp)
54,Ag 328.07,0.017
55,Ag 328.07,0.013
56,Ag 328.07,0.028
57,Ag 328.07,0.021
59,Ag 328.07,0.069
60,Ag 328.07,0.060
61,Ag 328.07,0.051
375-1,Ag 328.07,0.087
375-2,Ag 328.07,0.050
375-3,Ag 328.07,0.011
375-4,Ag 328.07,0.050
COL. 1,Ag 328.07,0.090
COL. 2,Ag 328.07,0.180
COL. 3,Ag 328.07,0.160
COL. 4,Ag 328.07,0.137
VM 1,Ag 328.07,0.008
VM 2,Ag 328.07,0.015
VM 3,Ag 328.07,0.011
VM 4,Ag 328.07,0.007
VM 5,Ag 328.07,0.012
VM 6,Ag 328.07,0.016
VM 7,Ag 328.07,0.011
VM 8,Ag 328.07,0.033
VM 9,Ag 328.07,0.010
