Sample ID,Analyte Name,Reported Conc (Calib)
Comp. Cabeza Columna,Au 242.80,0.099
Comp. Cola Columna,Au 242.80,0.011
Barren,Au 242.80,0.009
Cabeza puntual retorno,Au 242.80,0.104
Celda # 11-A,Au 242.80,0.091
Celda # 11-B,Au 242.80,0.038
Celda # 11-C,Au 242.80,0.02
Celda # 6-F2,Au 242.80,0.068
Celda #5-9,Au 242.80,0.057
Celda #(F1+F2),Au 242.80,0.099
NE Tubo 1,Au 242.80,0.003
NE Tubo 2,Au 242.80,0.067
NE Tubo 4,Au 242.80,0.085
NE Tubo 5,Au 242.80,0.022
NE Tubo 6,Au 242.80,0.028
NE Tubo 7,Au 242.80,0.077
Puntual Noroeste,Au 242.80,0.099
Barren Patios,Au 242.80,0.009
Tubo 3,Au 242.80,0.143
Especial 1,Au 242.80,0.09
Especial 2,Au 242.80,0.036
Especial 3,Au 242.80,0.01
Especial 4,Au 242.80,0.016
Especial 5,Au 242.80,0.042
Especial 6,Au 242.80,0.002
