Sample ID,Analyte Name,Reported Conc (Samp)
Columna #2,Cu 324.75,1.126
Columna #3,Cu 324.75,1.104
Columna #4,Cu 324.75,1.139
Columna #5,Cu 324.75,1.180
Comp. Cabeza Columna,Cu 324.75,1.025
Comp. Cola Columna,Cu 324.75,0.768
Barren,Cu 324.75,1.016
Cabeza puntual retorno,Cu 324.75,1.027
Celda # 11-A,Cu 324.75,0.584
Celda # 11-B,Cu 324.75,1.207
Celda # 11-C,Cu 324.75,1.211
Celda #5-9,Cu 324.75,3.052
Celda #(F1+F2),Cu 324.75,1.055
NE Tubo 1,Cu 324.75,0.077
NE Tubo 2,Cu 324.75,0.597
NE Tubo 4,Cu 324.75,0.540
NE Tubo 5,Cu 324.75,0.161
NE Tubo 6,Cu 324.75,0.366
NE Tubo 7,Cu 324.75,4.366
Puntual Noroeste,Cu 324.75,0.958
Barren Patios,Cu 324.75,0.844
Tubo 3,Cu 324.75,2.645
Especial 1,Cu 324.75,2.638
Especial 2,Cu 324.75,0.160
Especial 3,Cu 324.75,0.184
Especial 4,Cu 324.75,0.226
Especial 5,Cu 324.75,0.120
