Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,0.279
Cabeza puntual retorno,Cu 324.75,0.295
Celda #(F1+F2),Cu 324.75,0.267
Puntual Noroeste,Cu 324.75,0.251
Tubo 3,Cu 324.75,0.12
NE Tubo 2,Cu 324.75,0.045
NE Tubo 4,Cu 324.75,0.221
Especial 1,Cu 324.75,0.023
Especial 4,Cu 324.75,0.126
Especial 5,Cu 324.75,0.03
Columna #1,Cu 324.75,0.22
Columna #2,Cu 324.75,0.227
Columna #3,Cu 324.75,0.25
Columna #4,Cu 324.75,0.257
Columna #5,Cu 324.75,0.266
Comp. Cola Columna,Cu 324.75,0.271
Barren,Cu 324.75,0.36
Barren Patios,Cu 324.75,0.282
NE Tubo 1,Cu 324.75,0.031
NE Tubo 5,Cu 324.75,0.216
NE Tubo 6,Cu 324.75,0.076
NE Tubo 7,Cu 324.75,0.83
Celda # 11-A,Cu 324.75,0.169
Celda # 11-B,Cu 324.75,0.172
Celda # 11-C,Cu 324.75,0.087
Celda #5-9,Cu 324.75,0.067
