Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,0.733
Comp. Cola Columna,Cu 324.75,0.290
Barren,Cu 324.75,0.270
Cabeza puntual retorno,Cu 324.75,0.709
Celda # 11-A,Cu 324.75,0.075
Celda # 11-B,Cu 324.75,0.099
Celda # 11-C,Cu 324.75,0.036
Celda #5-9,Cu 324.75,0.008
Celda #(F1+F2),Cu 324.75,0.839
Especial 1,Cu 324.75,0.064
Especial 2,Cu 324.75,0.076
Especial 3,Cu 324.75,0.100
Especial 4,Cu 324.75,0.093
Especial 5,Cu 324.75,0.024
NE Tubo 1,Cu 324.75,2.150
NE Tubo 2,Cu 324.75,0.187
NE Tubo 4,Cu 324.75,0.418
NE Tubo 5,Cu 324.75,0.071
NE Tubo 6,Cu 324.75,0.061
Especial 7,Cu 324.75,0.853
Puntual Noroeste,Cu 324.75,0.790
Barren Patios,Cu 324.75,0.402
Tubo 3,Cu 324.75,1.588
Columna #1,Cu 324.75,0.638
Columna #2,Cu 324.75,0.540
Columna #3,Cu 324.75,0.425
Columna #4,Cu 324.75,0.382
Columna #5,Cu 324.75,0.272
