Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,0.181
Comp. Cola Columna,Cu 324.75,0.131
Barren,Cu 324.75,0.189
Cabeza puntual retorno,Cu 324.75,0.165
Celda # 11-A,Cu 324.75,0.192
Celda # 11-B,Cu 324.75,0.082
Celda # 11-C,Cu 324.75,0.048
Celda # 6-F2,,0.045
Celda #5-9,Cu 324.75,0.031
Celda #(F1+F2),Cu 324.75,0.172
NE Tubo 1,Cu 324.75,0.026
NE Tubo 2,Cu 324.75,0.135
NE Tubo 4,Cu 324.75,0.095
NE Tubo 5,Cu 324.75,0.086
NE Tubo 6,Cu 324.75,0.485
NE Tubo 7,Cu 324.75,0.439
Puntual Noroeste,Cu 324.75,0.171
Barren Patios,Cu 324.75,0.178
Tubo 3,Cu 324.75,0.208
Especial 1,Cu 324.75,0.064
Especial 2,Cu 324.75,0.026
Especial 3,Cu 324.75,0.243
Especial 4,Cu 324.75,0.448
Especial 5,Cu 324.75,0.066
