"Analista",""
"Fecha de inicio","04:53 p. m. 21/01/2023"
"Hoja de trabajo","Sa000101_6"
"Comentario",""
"Métodos","Ag"

"Método: Ag (Llama)"

"Ag","PATRON",0.9899,"","mg/L",0.7,0.1316,0.1309,0.1314,0.1325
"Ag","BLANCO",0.0005,"","mg/L",55.1,0.0001,0.0000,0.0000,0.0001
"Ag","BLANCO REACTIVO",0.0000,"","mg/L",65.1,0.0001,0.0001,0.0002,0.0001
"Ag","SA000101-001",1.1125,"","mg/L",0.3,0.0060,0.0060,0.0060,0.0060
"Ag","SA000101-002",0.7858,"","mg/L",1.9,0.0042,0.0043,0.0041,0.0041
"Ag","SA000101-003",0.8257,"","mg/L",1.8,0.0045,0.0045,0.0045,0.0044
"Ag","SA000101-004",0.8047,"","mg/L",1.7,0.0043,0.0044,0.0043,0.0042
"Ag","SA000101-005",1.8999,"","mg/L",0.9,0.0103,0.0103,0.0102,0.0104
"Ag","PATRON",0.0443,"","mg/L",3.0,0.0059,0.0057,0.0061,0.0058
"Ag","SA000101-006",1.1145,"","mg/L",2.5,0.0060,0.0060,0.0059,0.0062
"Ag","SA000101-007",1.2110,"","mg/L",1.5,0.0065,0.0065,0.0064,0.0066
"Ag","SA000101-008",0.6969,"","mg/L",1.3,0.0038,0.0038,0.0038,0.0039
"Ag","SA000101-009",1.0591,"","mg/L",1.4,0.0057,0.0057,0.0057,0.0056
"Ag","SA000101-010",1.0396,"","mg/L",1.7,0.0056,0.0055,0.0057,0.0057
"Ag","PATRON",0.9931,"","mg/L",0.8,0.1320,0.1318,0.1312,0.1331
"Ag","BLANCO",-0.0003,"","mg/L",">100",0.0000,0.0000,-0.0001,0.0000
"Ag","BLANCO REACTIVO",0.0000,"","mg/L",">100",0.0001,0.0002,0.0000,0.0001
"Ag","SA000101-011",0.0142,"","mg/L",91.6,0.0001,0.0001,0.0001,0.0000
"Ag","SA000101-012",0.8068,"","mg/L",1.0,0.0044,0.0044,0.0044,0.0043
"Ag","SA000101-013",0.8104,"","mg/L",2.8,0.0044,0.0045,0.0043,0.0044
"Ag","SA000101-014",0.6583,"","mg/L",2.5,0.0036,0.0036,0.0037,0.0035
"Ag","SA000101-015",15.6957,"","mg/L",0.3,0.0856,0.0853,0.0858,0.0856
"Ag","PATRON",0.9974,"","mg/L",0.4,0.1326,0.1331,0.1326,0.1320
"Ag","SA000101-016",0.6748,"","mg/L",1.1,0.0036,0.0036,0.0036,0.0037
"Ag","SA000101-017",0.8717,"","mg/L",2.1,0.0046,0.0047,0.0045,0.0047
"Ag","SA000101-018",0.8816,"","mg/L",2.1,0.0047,0.0048,0.0048,0.0046
"Ag","SA000101-019",0.1181,"","mg/L",27.4,0.0006,0.0007,0.0004,0.0007
"Ag","SA000101-020",0.6611,"","mg/L",2.7,0.0035,0.0036,0.0034,0.0035
"Ag","PATRON",0.9938,"","mg/L",0.8,0.1321,0.1327,0.1327,0.1309
"Ag","BLANCO",0.0003,"","mg/L",">100",0.0000,0.0001,0.0000,0.0001
"Ag","BLANCO REACTIVO",0.0000,"","mg/L",69.7,0.0001,0.0001,0.0001,0.0000
"Ag","SA000101-021",0.9089,"","mg/L",1.6,0.0050,0.0050,0.0051,0.0049
"Ag","SA000101-022",1.0513,"","mg/L",1.6,0.0056,0.0056,0.0055,0.0057
"Ag","SA000101-023",0.8621,"","mg/L",2.0,0.0047,0.0047,0.0046,0.0048
"Ag","SA000101-024",1.0258,"","mg/L",0.1,0.0055,0.0055,0.0055,0.0055
"Ag","SA000101-025",1.2966,"","mg/L",1.7,0.0070,0.0071,0.0069,0.0069
"Ag","PATRON",0.9906,"","mg/L",0.2,0.1317,0.1319,0.1318,0.1314
"Ag","SA000101-026",1.2316,"","mg/L",4.9,0.0067,0.0065,0.0070,0.0065
"Ag","SA000101-027",1.2870,"","mg/L",2.1,0.0069,0.0068,0.0068,0.0071
"Ag","SA000101-028",1.0453,"","mg/L",1.4,0.0057,0.0058,0.0056,0.0056
"Ag","SA000101-029",0.9352,"","mg/L",1.0,0.0050,0.0050,0.0051,0.0050
"Ag","SA000101-030",1.2240,"","mg/L",2.8,0.0066,0.0067,0.0067,0.0063
"Ag","PATRON",0.9965,"","mg/L",1.6,0.1325,0.1309,0.1349,0.1317
"Ag","BLANCO",0.0002,"","mg/L",">100",0.0000,0.0001,0.0000,0.0000
"Ag","BLANCO REACTIVO",0.0000,"","mg/L",45.7,0.0001,0.0001,0.0002,0.0001
"Ag","SA000101-031",1.6407,"","mg/L",0.6,0.0088,0.0089,0.0088,0.0088
"Ag","SA000101-032",1.1422,"","mg/L",2.1,0.0062,0.0060,0.0061,0.0063
"Ag","PATRON",0.9880,"","mg/L",1.0,0.1313,0.1298,0.1318,0.1324
"Ag","BLANCO",0.0006,"","mg/L",">100",0.0001,0.0002,0.0000,0.0001
"Ag","BLANCO REACTIVO",0.0000,"","mg/L",68.0,0.0001,0.0002,0.0000,0.0001
