Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,1
Cabeza puntual retorno,Cu 324.75,1.214
Celda #(F1+F2),Cu 324.75,1.23
Puntual Noroeste,Cu 324.75,0.037
Tubo 3,Cu 324.75,0.038
NE Tubo 2,Cu 324.75,0.049
NE Tubo 4,Cu 324.75,0.039
Especial 1,Cu 324.75,0.655
Especial 2,Cu 324.75,0.072
Especial 3,Cu 324.75,0.129
Especial 4,Cu 324.75,0.079
Especial 5,Cu 324.75,0.477
Columna #1,Cu 324.75,1.017
Columna #2,Cu 324.75,0.918
Columna #3,Cu 324.75,0.795
Columna #4,Cu 324.75,0.712
Columna #5,Cu 324.75,0.508
Comp. Cola Columna,Cu 324.75,0.51
Barren,Cu 324.75,0.704
Barren Patios,Cu 324.75,0.656
Barren 2,Cu 324.75,0.669
NE Tubo 1,Cu 324.75,0.045
NE Tubo 5,Cu 324.75,0.048
NE Tubo 6,Cu 324.75,0.066
NE Tubo 7,Cu 324.75,0.049
Celda # 11-A,Cu 324.75,0.109
Celda # 11-B,Cu 324.75,1.678
Celda # 11-C,Cu 324.75,0.144
Celda #5-9,Cu 324.75,0.118
