Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,0.511
Comp. Cola Columna,Cu 324.75,0.567
Barren,Cu 324.75,0.572
Cabeza puntual retorno,Cu 324.75,0.519
Celda # 11-A,Cu 324.75,0.098
Celda # 11-B,Cu 324.75,0.167
Celda # 11-C,Cu 324.75,0.079
Celda # 6-F2,Cu 324.75,1.542
Celda #5-9,Cu 324.75,0.365
Celda #(F1+F2),Cu 324.75,0.616
NE Tubo 1,Cu 324.75,0.038
NE Tubo 2,Cu 324.75,0.043
NE Tubo 4,Cu 324.75,0.129
NE Tubo 5,Cu 324.75,0.035
NE Tubo 6,Cu 324.75,0.039
NE Tubo 7,Cu 324.75,0.212
Puntual Noroeste,Cu 324.75,0.413
Barren Patios,Cu 324.75,0.534
Tubo 3,Cu 324.75,0.826
Especial 1,Cu 324.75,0.044
Especial 2,Cu 324.75,0.03
Especial 3,Cu 324.75,0.105
Especial 4,Cu 324.75,0.117
Especial 5,Cu 324.75,0.049
