Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,0.525
Comp. Cola Columna,Cu 324.75,0.450
Barren,Cu 324.75,0.456
Cabeza puntual retorno,Cu 324.75,0.508
Celda # 11-A,Cu 324.75,0.096
Celda # 11-B,Cu 324.75,0.041
Celda # 11-C,Cu 324.75,0.328
Celda #5-9,Cu 324.75,4.659
Celda #(F1+F2),Cu 324.75,0.349
NE Tubo 1,Cu 324.75,0.051
NE Tubo 2,Cu 324.75,0.184
NE Tubo 4,Cu 324.75,0.608
NE Tubo 5,Cu 324.75,0.282
NE Tubo 6,Cu 324.75,0.204
NE Tubo 7,Cu 324.75,0.345
Puntual Noroeste,Cu 324.75,0.295
Barren Patios,Cu 324.75,0.500
Tubo 3,Cu 324.75,0.131
Especial 1,Cu 324.75,0.510
Especial 2,Cu 324.75,0.204
Especial 3,Cu 324.75,0.092
Especial 4,Cu 324.75,0.119
Especial 5,Cu 324.75,0.814
Columna #1,Cu 324.75,0.519
Columna #2,Cu 324.75,0.452
Columna #3,Cu 324.75,0.441
Columna #4,Cu 324.75,0.411
Columna #5,Cu 324.75,0.366
