Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,1.951
Comp. Cola Columna,Cu 324.75,2.043
Barren,Cu 324.75,1.91
Cabeza puntual retorno,Cu 324.75,1.873
Celda # 11-A,Cu 324.75,0.284
Celda # 11-B,Cu 324.75,0.094
Celda # 11-C,Cu 324.75,0.38
Celda # 6-F2,Cu 324.75,0.009
Celda #5-9,Cu 324.75,8.421
Celda #(F1+F2),Cu 324.75,0.363
NE Tubo 1,Cu 324.75,0.01
NE Tubo 2,Cu 324.75,0.031
NE Tubo 4,Cu 324.75,0.237
NE Tubo 5,Cu 324.75,0.039
NE Tubo 6,Cu 324.75,0.166
NE Tubo 7,Cu 324.75,0.21
Puntual Noroeste,Cu 324.75,0.364
Barren Patios,Cu 324.75,1.78
Tubo 3,Cu 324.75,0.242
Especial 1,Cu 324.75,3.198
Especial 2,Cu 324.75,1.159
Especial 3,Cu 324.75,0.629
Especial 4,Cu 324.75,0.98
Especial 5,Cu 324.75,7.858
