Sample ID,Analyte Name,Reported Conc (Calib)
Comp. Cabeza Columna,Au 242.80,0.143
Comp. Cola Columna,Au 242.80,0.002
Barren,Au 242.80,0.003
Cabeza puntual retorno,Au 242.80,0.137
Celda # 11-A,Au 242.80,0.006
Celda # 11-B,Au 242.80,0.002
Celda # 11-C,Au 242.80,0.002
Celda #5-9,Au 242.80,0.109
Celda #(F1+F2),Au 242.80,0.161
NE Tubo 1,Au 242.80,0.002
NE Tubo 2,Au 242.80,0.084
NE Tubo 4,Au 242.80,0.087
NE Tubo 5,Au 242.80,0.241
NE Tubo 6,Au 242.80,0.126
NE Tubo 7,Au 242.80,0.298
Puntual Noroeste,Au 242.80,0.148
Barren Patios,Au 242.80,0.002
Tubo 3,Au 242.80,0.178
Especial 1,Au 242.80,0.024
Especial 2,Au 242.80,0.063
Especial 3,Au 242.80,0.028
Especial 4,Au 242.80,0.076
Especial 5,Au 242.80,0.084
Especial 6,Au 242.80,0.001
Columna #1,Au 242.80,0.093
Columna #2,Au 242.80,0.056
Columna #3,Au 242.80,0.033
Columna #4,Au 242.80,0.017
Columna #5,Au 242.80,0.002
