Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Ag 328.07,0.337
Cabeza puntual retorno,Ag 328.07,0.305
Celda #(F1+F2),Ag 328.07,0.328
Puntual Noroeste,Ag 328.07,0.125
Tubo 3,Ag 328.07,0.227
NE Tubo 2,Ag 328.07,0.141
NE Tubo 4,Ag 328.07,0.046
Especial 1,Ag 328.07,0.144
Especial 2,Ag 328.07,0.066
Especial 3,Ag 328.07,0.043
Especial 4,Ag 328.07,0.026
Especial 5,Ag 328.07,0.09
Columna #1,Ag 328.07,0.284
Columna #2,Ag 328.07,0.274
Columna #3,Ag 328.07,0.245
Columna #4,Ag 328.07,0.222
Columna #5,Ag 328.07,0.195
Comp. Cola Columna,Ag 328.07,0.208
Barren,Ag 328.07,0.221
Barren Patios,Ag 328.07,0.197
Barren 2,Ag 328.07,0.216
NE Tubo 1,Ag 328.07,0.022
NE Tubo 5,Ag 328.07,0.015
NE Tubo 6,Ag 328.07,0.01
NE Tubo 7,Ag 328.07,0.125
Celda # 11-A,Ag 328.07,0.028
Celda # 11-B,Ag 328.07,0.019
Celda # 11-C,Ag 328.07,0.187
Celda #5-9,Ag 328.07,0.041
