Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,1.078
Comp. Cola Columna,Cu 324.75,0.756
Barren,Cu 324.75,0.881
Cabeza puntual retorno,Cu 324.75,1.097
Celda # 11-A,Cu 324.75,11.30
Celda # 11-B,Cu 324.75,0.421
Celda # 11-C,Cu 324.75,0.464
Celda # 6-F2,Cu 324.75,0.159
Celda #5-9,Cu 324.75,0.166
Celda #(F1+F2),Cu 324.75,0.903
NE Tubo 1,Cu 324.75,0.141
NE Tubo 2,Cu 324.75,0.410
NE Tubo 4,Cu 324.75,1.422
NE Tubo 5,Cu 324.75,0.541
NE Tubo 6,Cu 324.75,1.017
NE Tubo 7,Cu 324.75,0.620
Puntual Noroeste,Cu 324.75,0.936
Barren Patios,Cu 324.75,1.576
Tubo 3,Cu 324.75,1.215
Especial 1,Cu 324.75,0.376
Especial 2,Cu 324.75,0.170
Especial 3,Cu 324.75,0.379
Especial 4,Cu 324.75,0.716
Especial 5,Cu 324.75,0.321
