Sample ID,Analyte Name,Reported Conc (Calib)
Comp. Cabeza Columna,Cu 324.75,1.465
Comp. Cola Columna,Cu 324.75,1.665
Barren,Cu 324.75,1.862
Cabeza puntual retorno,Cu 324.75,1.354
Celda # 11-A,Cu 324.75,0.175
Celda # 11-B,Cu 324.75,13.17
Celda # 11-C,Cu 324.75,2.948
Celda # 6-F2,Cu 324.75,0.213
Celda #5-9,Cu 324.75,0.024
Celda #(F1+F2),Cu 324.75,0.893
NE Tubo 1,Cu 324.75,10.91
NE Tubo 2,Cu 324.75,0.461
NE Tubo 4,Cu 324.75,2.256
NE Tubo 5,Cu 324.75,1.178
NE Tubo 6,Cu 324.75,0.246
NE Tubo 7,Cu 324.75,0.947
Puntual Noroeste,Cu 324.75,0.773
Barren Patios,Cu 324.75,1.656
Tubo 3,Cu 324.75,0.134
Especial 1,Cu 324.75,0.05
Especial 2,Cu 324.75,0.024
Especial 3,Cu 324.75,0.073
Especial 4,Cu 324.75,0.086
Especial 5,Cu 324.75,0.027
Especial 6,Cu 324.75,0.024
