Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,0.327
Comp. Cola Columna,Cu 324.75,0.36
Barren,Cu 324.75,0.389
Cabeza puntual retorno,Cu 324.75,0.326
Celda # 11-A,Cu 324.75,2.478
Celda # 11-B,Cu 324.75,0.157
Celda # 11-C,Cu 324.75,0.341
Celda # 6-F2,Cu 324.75,0.187
Celda #5-9,Cu 324.75,1.093
Celda #(F1+F2),Cu 324.75,0.215
NE Tubo 1,Cu 324.75,0.055
NE Tubo 2,Cu 324.75,0.08
NE Tubo 4,Cu 324.75,0.411
NE Tubo 5,Cu 324.75,0.282
NE Tubo 6,Cu 324.75,0.585
NE Tubo 7,Cu 324.75,0.106
Puntual Noroeste,Cu 324.75,0.226
Barren Patios,Cu 324.75,0.341
Tubo 3,Cu 324.75,0.069
Especial 1,Cu 324.75,0.065
Especial 2,Cu 324.75,0.019
Especial 3,Cu 324.75,0.064
Especial 4,Cu 324.75,0.062
Especial 5,Cu 324.75,0.037
