Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,0.684
Cabeza puntual retorno,Cu 324.75,0.677
Celda #(F1+F2),Cu 324.75,0.633
Puntual Noroeste,Cu 324.75,0.834
Tubo 3,Cu 324.75,0.476
NE Tubo 2,Cu 324.75,0.559
NE Tubo 4,Cu 324.75,0.627
Especial 1,Cu 324.75,0.032
Especial 2,Cu 324.75,0.027
Especial 3,Cu 324.75,0.105
Especial 4,Cu 324.75,0.068
Especial 5,Cu 324.75,0.056
Columna #1,Cu 324.75,0.547
Columna #2,Cu 324.75,0.478
Columna #3,Cu 324.75,0.414
Columna #5,Cu 324.75,0.345
Comp. Cola Columna,Cu 324.75,0.402
Barren,Cu 324.75,0.543
Barren Patios,Cu 324.75,0.458
NE Tubo 1,Cu 324.75,0.699
NE Tubo 5,Cu 324.75,0.023
NE Tubo 6,Cu 324.75,0.021
NE Tubo 7,Cu 324.75,3.024
Celda # 11-A,Cu 324.75,0.079
Celda # 11-B,Cu 324.75,2.72
Celda # 11-C,Cu 324.75,0.089
Celda #5-9,Cu 324.75,0.042
