Sample ID,Analyte Name,Reported Conc (Samp)
54,Au 242.80,-0.006
55,Au 242.80,-0.002
56,Au 242.80,-0.001
57,Au 242.80,-0.004
59,Au 242.80,0.010
60,Au 242.80,0.056
61,Au 242.80,0.043
375-1,Au 242.80,-0.009
375-2,Au 242.80,-0.005
375-3,Au 242.80,-0.013
375-4,Au 242.80,-0.006
COL. 1,Au 242.80,0.035
COL. 2,Au 242.80,0.091
COL. 3,Au 242.80,0.360
COL. 4,Au 242.80,0.334
VM 1,Au 242.80,-0.003
VM 2,Au 242.80,-0.006
VM 3,Au 242.80,-0.004
VM 4,Au 242.80,-0.005
VM 5,Au 242.80,-0.008
VM 6,Au 242.80,-0.005
VM 7,Au 242.80,-0.012
VM 8,Au 242.80,0.002
VM 9,Au 242.80,0.016
