Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,3.758
Comp. Cola Columna,Cu 324.75,3.601
Barren,Cu 324.75,3.707
Cabeza puntual retorno,Cu 324.75,3.780
Celda # 11-A,Cu 324.75,2.044
Celda # 11-B,Cu 324.75,0.294
Celda # 11-C,Cu 324.75,0.249
Celda # 6-F2,Cu 324.75,0.007
Celda #5-9,Cu 324.75,0.293
Celda #(F1+F2),Cu 324.75,3.865
NE Tubo 1,Cu 324.75,0.035
NE Tubo 2,Cu 324.75,0.022
NE Tubo 4,Cu 324.75,1.701
NE Tubo 5,Cu 324.75,3.601
NE Tubo 6,Cu 324.75,0.337
NE Tubo 7,Cu 324.75,15.08
Puntual Noroeste,Cu 324.75,4.073
Barren Patios,Cu 324.75,2.633
Tubo 3,Cu 324.75,1.528
Especial 1,Cu 324.75,0.084
Especial 2,Cu 324.75,0.044
Especial 3,Cu 324.75,0.185
Especial 4,Cu 324.75,0.896
Especial 5,Cu 324.75,0.072
