Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,1.505
Cabeza puntual retorno,Cu 324.75,1.579
Celda #(F1+F2),Cu 324.75,1.776
Puntual Noroeste,Cu 324.75,0.633
Tubo 3,Cu 324.75,0.225
Comp. Cola Columna,Cu 324.75,2.057
Barren,Cu 324.75,1.508
Celda # 11-A,Cu 324.75,0.384
Celda # 11-B,Cu 324.75,0.552
Celda # 11-C,Cu 324.75,0.485
Celda #5-9,Cu 324.75,0.284
NE Tubo 1,Cu 324.75,8.254
NE Tubo 2,Cu 324.75,0.785
NE Tubo 4,Cu 324.75,0.076
NE Tubo 5,Cu 324.75,0.029
NE Tubo 6,Cu 324.75,1.092
NE Tubo 7,Cu 324.75,0.084
Barren Patios,Cu 324.75,1.353
Especial 1,Cu 324.75,0.060
Especial 2,Cu 324.75,0.105
Especial 3,Cu 324.75,0.035
Especial 4,Cu 324.75,0.069
Especial 5,Cu 324.75,1.190
Columna #1,Cu 324.75,1.395
Columna #2,Cu 324.75,1.463
Columna #3,Cu 324.75,1.397
Columna #4,Cu 324.75,1.396
Columna #5,Cu 324.75,1.401
