Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,1.101
Comp. Cola Columna,Cu 324.75,1.751
Barren,Cu 324.75,1.215
Cabeza puntual retorno,Cu 324.75,1.087
Celda # 11-A,Cu 324.75,0.099
Celda # 11-B,Cu 324.75,0.08
Celda # 11-C,Cu 324.75,0.633
Celda # 6-F2,Cu 324.75,2.339
Celda #5-9,Cu 324.75,0.637
Celda #(F1+F2),Cu 324.75,1.027
NE Tubo 1,Cu 324.75,0.037
NE Tubo 2,Cu 324.75,0.208
NE Tubo 4,Cu 324.75,0.031
NE Tubo 5,Cu 324.75,0.022
NE Tubo 6,Cu 324.75,0.018
NE Tubo 7,Cu 324.75,0.049
Puntual Noroeste,Cu 324.75,0.203
Barren Patios,Cu 324.75,1.058
Tubo 3,Cu 324.75,0.693
Especial 1,Cu 324.75,0.492
Especial 2,Cu 324.75,1.063
Especial 3,Cu 324.75,0.126
Especial 4,Cu 324.75,0.079
Especial 5,Cu 324.75,0.493
