Sample ID,Analyte Name,Reported Conc (Samp)
Columna #1,Cu 324.75,1.286
Columna #2,Cu 324.75,1.313
Columna #3,Cu 324.75,1.297
Columna #4,Cu 324.75,1.307
Columna #5,Cu 324.75,1.299
Comp. Cabeza Columna,Cu 324.75,1.278
Comp. Cola Columna,Cu 324.75,1.328
Barren,Cu 324.75,1.2
Cabeza puntual retorno,Cu 324.75,1.293
Celda # 11-A,Cu 324.75,0.097
Celda # 11-B,Cu 324.75,0.06
Celda # 11-C,Cu 324.75,0.957
Celda #5-9,Cu 324.75,8.53
Celda #(F1+F2),Cu 324.75,0.844
NE Tubo 1,Cu 324.75,0.027
NE Tubo 2,Cu 324.75,0.246
NE Tubo 4,Cu 324.75,1.246
NE Tubo 5,Cu 324.75,1.291
NE Tubo 6,Cu 324.75,1.33
NE Tubo 7,Cu 324.75,1.307
Puntual Noroeste,Cu 324.75,0.807
Barren Patios,Cu 324.75,1.139
Tubo 3,Cu 324.75,0.096
Especial 1,Cu 324.75,0.408
Especial 2,Cu 324.75,0.082
Especial 3,Cu 324.75,0.088
Especial 4,Cu 324.75,0.131
Especial 5,Cu 324.75,1.331
