Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,0.769
Comp. Cola Columna,Cu 324.75,0.839
Barren,Cu 324.75,0.878
Cabeza puntual retorno,Cu 324.75,0.745
Celda # 11-A,Cu 324.75,0.111
Celda # 11-B,Cu 324.75,0.071
Celda # 11-C,Cu 324.75,1.687
Celda # 6-F2,Cu 324.75,0.050
Celda #5-9,Cu 324.75,0.055
Celda #(F1+F2),Cu 324.75,0.732
NE Tubo 1,Cu 324.75,0.050
NE Tubo 2,Cu 324.75,0.147
NE Tubo 4,Cu 324.75,1.240
NE Tubo 5,Cu 324.75,0.642
NE Tubo 6,Cu 324.75,0.108
NE Tubo 7,Cu 324.75,2.343
Puntual Noroeste,Cu 324.75,0.725
Barren Patios,Cu 324.75,0.749
Tubo 3,Cu 324.75,0.192
Especial 1,Cu 324.75,0.101
Especial 2,Cu 324.75,0.068
Especial 3,Cu 324.75,0.124
Especial 4,Cu 324.75,0.174
Especial 5,Cu 324.75,0.085
