Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,0.76
Cabeza puntual retorno,Cu 324.75,0.766
Celda #(F1+F2),Cu 324.75,0.598
Puntual Noroeste,Cu 324.75,0.471
Tubo 3,Cu 324.75,0.306
NE Tubo 2,Cu 324.75,0.037
NE Tubo 4,Cu 324.75,0.428
Especial 1,Cu 324.75,0.403
Especial 2,Cu 324.75,1.863
Especial 3,Cu 324.75,0.053
Especial 4,Cu 324.75,0.048
Especial 5,Cu 324.75,1.577
Comp. Cola Columna,Cu 324.75,0.542
Barren Patios,Cu 324.75,0.511
NE Tubo 1,Cu 324.75,0.006
NE Tubo 5,Cu 324.75,0.033
NE Tubo 6,Cu 324.75,1.733
NE Tubo 7,Cu 324.75,0.603
Celda # 11-A,Cu 324.75,0.059
Celda # 11-B,Cu 324.75,0.45
Celda # 11-C,Cu 324.75,0.999
Celda # 6-F2,Cu 324.75,8.732
Celda #5-9,Cu 324.75,0.63
