Sample ID,Analyte Name,Reported Conc (Calib)
Comp. Cabeza Columna,Cu 324.75,1.825
Comp. Cola Columna,Cu 324.75,1.616
Barren,Cu 324.75,1.612
Cabeza puntual retorno,Cu 324.75,1.796
Columna #1,Cu 324.75,1.747
Columna #2,Cu 324.75,1.685
Columna #3,Cu 324.75,1.601
Columna #4,Cu 324.75,1.572
Columna #5,Cu 324.75,1.524
Celda # 11-A,Cu 324.75,7.305
Celda # 11-B,Cu 324.75,1.304
Celda # 11-C,Cu 324.75,0.348
Celda #5-9,Cu 324.75,1.579
Celda #(F1+F2),Cu 324.75,1.457
NE Tubo 1,Cu 324.75,0.04
NE Tubo 2,Cu 324.75,3.2
NE Tubo 4,Cu 324.75,2.67
NE Tubo 5,Cu 324.75,1.435
NE Tubo 6,Cu 324.75,0.582
NE Tubo 7,Cu 324.75,0.668
Puntual Noroeste,Cu 324.75,1.361
Barren Patios,Cu 324.75,1.277
Tubo 3,Cu 324.75,0.244
Especial 1,Cu 324.75,0.213
Especial 2,Cu 324.75,0.026
Especial 3,Cu 324.75,0.291
Especial 4,Cu 324.75,0.493
Especial 5,Cu 324.75,0.059
Especial 6,Cu 324.75,0.023
