Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,2.726
Comp. Cola Columna,Cu 324.75,2.692
Barren,Cu 324.75,2.421
Cabeza puntual retorno,Cu 324.75,2.760
Columna #1,Cu 324.75,2.767
Columna #2,Cu 324.75,2.629
Columna #3,Cu 324.75,2.965
Columna #4,Cu 324.75,2.915
Columna #5,Cu 324.75,2.864
Celda # 11-A,Cu 324.75,0.645
Celda # 11-B,Cu 324.75,0.062
Celda # 11-C,Cu 324.75,4.663
Celda #5-9,Cu 324.75,2.233
Celda #(F1+F2),Cu 324.75,2.926
NE Tubo 1,Cu 324.75,0.037
NE Tubo 2,Cu 324.75,0.124
NE Tubo 4,Cu 324.75,2.367
NE Tubo 5,Cu 324.75,13.56
NE Tubo 6,Cu 324.75,6.693
NE Tubo 7,Cu 324.75,2.180
Puntual Noroeste,Cu 324.75,2.915
Barren Patios,Cu 324.75,2.530
Tubo 3,Cu 324.75,2.236
Especial 1,Cu 324.75,0.166
Especial 2,Cu 324.75,0.022
Especial 3,Cu 324.75,1.115
Especial 4,Cu 324.75,3.578
Especial 5,Cu 324.75,0.176
