Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,1.097
Cabeza puntual retorno,Cu 324.75,1.076
Celda #(F1+F2),Cu 324.75,1.291
Puntual Noroeste,Cu 324.75,1.330
Tubo 3,Cu 324.75,1.240
Comp. Cola Columna,Cu 324.75,1.123
Barren,Cu 324.75,1.165
Celda # 11-A,Cu 324.75,0.405
Celda # 11-B,Cu 324.75,0.099
Celda # 11-C,Cu 324.75,0.089
Celda # 6-F2,Cu 324.75,0.092
Celda #5-9,Cu 324.75,1.327
NE Tubo 1,Cu 324.75,0.060
NE Tubo 2,Cu 324.75,0.065
NE Tubo 4,Cu 324.75,0.518
NE Tubo 5,Cu 324.75,0.070
NE Tubo 6,Cu 324.75,0.182
NE Tubo 7,Cu 324.75,7.566
Barren Patios,Cu 324.75,1.231
Especial 1,Cu 324.75,0.234
Especial 2,Cu 324.75,0.075
Especial 3,Cu 324.75,0.108
Especial 4,Cu 324.75,0.203
Especial 5,Cu 324.75,0.112
