Sample ID,Analyte Name,Reported Conc (Calib)
Comp. Cabeza Columna,Cu 324.75,0.896
Comp. Cabeza Columna,Cu 324.75,0.95
Comp. Cola Columna,Cu 324.75,0.926
Barren,Cu 324.75,0.931
Cabeza puntual retorno,Cu 324.75,0.931
Celda # 11-A,Cu 324.75,0.509
Celda # 11-B,Cu 324.75,0.71
Celda # 11-C,Cu 324.75,1.389
Celda #5-9,Cu 324.75,3.459
Celda #(F1+F2),Cu 324.75,0.949
NE Tubo 1,Cu 324.75,0.131
NE Tubo 2,Cu 324.75,0.318
NE Tubo 4,Cu 324.75,0.503
NE Tubo 5,Cu 324.75,0.137
NE Tubo 6,Cu 324.75,0.155
NE Tubo 7,Cu 324.75,3.259
Puntual Noroeste,Cu 324.75,0.926
Barren Patios,Cu 324.75,1.044
Tubo 3,Cu 324.75,0.491
Especial 1,Cu 324.75,5.095
Especial 2,Cu 324.75,0.223
Especial 3,Cu 324.75,0.134
Especial 4,Cu 324.75,0.201
Especial 5,Cu 324.75,0.25
Especial 6,Cu 324.75,0.111
Columna #1,Cu 324.75,0.9
Columna #2,Cu 324.75,0.935
Columna #3,Cu 324.75,0.863
Columna #4,Cu 324.75,0.772
Columna #5,Cu 324.75,0.832
