Sample ID,Analyte Name,Reported Conc (Calib)
Comp. Cab Columna,Au 242.80,0.139
Comp. Cola Columna,Au 242.80,0.016
Barren,Au 242.80,0.015
Cabeza puntual retorno,Au 242.80,0.135
Celda # 11-A,Au 242.80,0.047
Celda # 11-B,Au 242.80,0.109
Celda # 11-C,Au 242.80,0.067
Celda # 6-F2,Au 242.80,0.028
Celda #5-9,Au 242.80,0.028
Celda #(F1+F2),Au 242.80,0.138
NE Tubo 1,Au 242.80,0.002
NE Tubo 2,Au 242.80,0.113
NE Tubo 4,Au 242.80,0.113
NE Tubo 5,Au 242.80,0.039
NE Tubo 6,Au 242.80,0.018
NE Tubo 7,Au 242.80,0.084
Puntual Noroeste,Au 242.80,0.153
Barren Patios,Au 242.80,0.013
Tubo 3,Au 242.80,0.19
Especial 1,Au 242.80,0.123
Especial 2,Au 242.80,0.086
Especial 3,Au 242.80,0.028
Especial 4,Au 242.80,0.029
Especial 5,Au 242.80,0.061
Especial 6,Au 242.80,0.005
