Sample ID,Analyte Name,Reported Conc (Calib)
Comp. Cabeza Columna,Cu 324.75,0.437
Comp. Cola Columna,Cu 324.75,0.397
Barren,Cu 324.75,0.289
Cabeza puntual retorno,Cu 324.75,0.409
Celda # 11-A,Cu 324.75,0.128
Celda # 11-B,Cu 324.75,0.084
Celda # 11-C,Cu 324.75,0.135
Celda # 6-F2,Cu 324.75,0.074
Celda #5-9,Cu 324.75,0.170
Celda #(F1+F2),Cu 324.75,0.430
NE Tubo 1,Cu 324.75,0.048
NE Tubo 2,Cu 324.75,0.147
NE Tubo 4,Cu 324.75,0.080
NE Tubo 5,Cu 324.75,0.081
NE Tubo 6,Cu 324.75,0.131
NE Tubo 7,Cu 324.75,0.096
Puntual Noroeste,Cu 324.75,0.419
Barren Patios,Cu 324.75,0.339
Tubo 3,Cu 324.75,1.427
Especial 1,Cu 324.75,0.083
Especial 2,Cu 324.75,0.058
Especial 3,Cu 324.75,0.081
Especial 4,Cu 324.75,0.102
Especial 5,Cu 324.75,0.092
Especial 6,Cu 324.75,0.043
