Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,0.362
Cabeza puntual retorno,Cu 324.75,0.415
Celda #(F1+F2),Cu 324.75,0.054
Puntual Noroeste,Cu 324.75,0.055
Tubo 3,Cu 324.75,0.046
NE Tubo 2,Cu 324.75,0.086
NE Tubo 4,Cu 324.75,0.049
Especial 1,Cu 324.75,0.026
Especial 2,Cu 324.75,0.092
Especial 3,Cu 324.75,0.067
Especial 4,Cu 324.75,0.061
Especial 5,Cu 324.75,4.155
Comp. Cola Columna,Cu 324.75,0.376
Barren,Cu 324.75,0.42
NE Tubo 1,Cu 324.75,0.019
NE Tubo 5,Cu 324.75,0.026
NE Tubo 6,Cu 324.75,0.03
NE Tubo 7,Cu 324.75,0.044
Celda # 11-A,Cu 324.75,0.124
Celda # 11-B,Cu 324.75,0.798
Celda # 11-C,Cu 324.75,2.524
Celda # 6-F2,Cu 324.75,0.612
Celda #5-9,Cu 324.75,0.163
