Sample ID,Analyte Name,Reported Conc (Calib)
Comp. Cabeza Columna,Cu 324.75,2.198
Cabeza puntual retorno,Cu 324.75,2.181
Celda #(F1+F2),Cu 324.75,1.836
Puntual Noroeste,Cu 324.75,1.925
Tubo 3,Cu 324.75,5.432
Comp. Cola Columna,Cu 324.75,2.033
Barren,Cu 324.75,2.457
Celda # 11-A,Cu 324.75,11.57
Celda # 11-B,Cu 324.75,0.573
Celda # 11-C,Cu 324.75,0.257
Celda #5-9,Cu 324.75,0.105
NE Tubo 1,Cu 324.75,0.067
NE Tubo 2,Cu 324.75,0.482
NE Tubo 4,Cu 324.75,0.566
NE Tubo 5,Cu 324.75,0.333
NE Tubo 6,Cu 324.75,0.278
Especial 7,Cu 324.75,0.386
Barren Patios,Cu 324.75,3.075
Especial 1,Cu 324.75,0.505
Especial 2,Cu 324.75,0.071
Especial 3,Cu 324.75,7.433
Especial 4,Cu 324.75,8.720
Especial 5,Cu 324.75,0.269
Columna #1,Cu 324.75,2.728
Columna #2,Cu 324.75,2.936
Columna #3,Cu 324.75,3.143
Columna #4,Cu 324.75,3.285
Columna #5,Cu 324.75,3.387
