Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,0.448
Comp. Cola Columna,Cu 324.75,0.435
Barren,Cu 324.75,0.492
Cabeza puntual retorno,Cu 324.75,0.470
Celda # 11-A,Cu 324.75,1.833
Celda # 11-B,Cu 324.75,0.584
Celda # 11-C,Cu 324.75,0.867
Celda # 6-F2,Cu 324.75,0.153
Celda #5-9,Cu 324.75,1.660
Celda #(F1+F2),Cu 324.75,0.374
NE Tubo 1,Cu 324.75,0.155
NE Tubo 2,Cu 324.75,0.322
NE Tubo 4,Cu 324.75,0.230
NE Tubo 5,Cu 324.75,0.237
NE Tubo 6,Cu 324.75,0.229
NE Tubo 7,Cu 324.75,0.704
Puntual Noroeste,Cu 324.75,0.396
Barren Patios,Cu 324.75,0.558
Tubo 3,Cu 324.75,0.457
Especial 1,Cu 324.75,1.367
Especial 2,Cu 324.75,0.199
Especial 3,Cu 324.75,0.197
Especial 4,Cu 324.75,0.213
Especial 5,Cu 324.75,2.633
