Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,1.005
Comp. Cola Columna,Cu 324.75,0.909
Barren,Cu 324.75,0.757
Cabeza puntual retorno,Cu 324.75,1.019
Celda # 11-A,Cu 324.75,0.244
Celda # 11-B,Cu 324.75,0.312
Celda # 11-C,Cu 324.75,0.143
Celda #5-9,Cu 324.75,3.079
Celda #(F1+F2),Cu 324.75,0.806
NE Tubo 1,Cu 324.75,0.078
NE Tubo 2,Cu 324.75,1.118
NE Tubo 4,Cu 324.75,0.095
NE Tubo 5,Cu 324.75,0.086
NE Tubo 6,Cu 324.75,0.1
NE Tubo 7,Cu 324.75,0.988
Puntual Noroeste,Cu 324.75,0.538
Tubo 3,Cu 324.75,0.479
Especial 1,Cu 324.75,0.164
Especial 2,Cu 324.75,0.133
Especial 3,Cu 324.75,0.111
Especial 4,Cu 324.75,0.126
Especial 5,Cu 324.75,0.486
Especial 5,Cu 324.75,0.093
Columna #1,Cu 324.75,0.925
Columna #2,Cu 324.75,0.883
Columna #3,Cu 324.75,0.747
Columna #5,Cu 324.75,0.685
