Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,1.225
Comp. Cola Columna,Cu 324.75,1.091
Barren,Cu 324.75,1.043
Cabeza puntual retorno,Cu 324.75,1.209
Celda # 11-A,Cu 324.75,9.777
Celda # 11-B,Cu 324.75,0.597
Celda # 11-C,Cu 324.75,1.553
Celda #5-9,Cu 324.75,0.43
Celda #(F1+F2),Cu 324.75,1.021
NE Tubo 1,Cu 324.75,0.099
NE Tubo 2,Cu 324.75,0.561
NE Tubo 4,Cu 324.75,2.545
NE Tubo 5,Cu 324.75,0.865
NE Tubo 6,Cu 324.75,0.625
NE Tubo 7,Cu 324.75,0.685
Puntual Noroeste,Cu 324.75,1.059
Barren Patios,Cu 324.75,1.064
Tubo 3,Cu 324.75,0.53
Especial 1,Cu 324.75,0.347
Especial 2,Cu 324.75,0.135
Especial 3,Cu 324.75,0.216
Especial 4,Cu 324.75,0.351
Especial 5,Cu 324.75,0.963
Columna #1,Cu 324.75,1.237
Columna #2,Cu 324.75,1.231
Columna #3,Cu 324.75,1.206
Columna #4,Cu 324.75,1.185
Columna #5,Cu 324.75,1.125
