Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,3.447
Comp. Cola Columna,Cu 324.75,3.381
Barren,Cu 324.75,3.282
Cabeza puntual retorno,Cu 324.75,3.387
Celda # 11-A,Cu 324.75,1.746
Celda # 11-B,Cu 324.75,0.106
Celda # 11-C,Cu 324.75,0.216
Celda # 6-F2,Cu 324.75,0.033
Celda #5-9,Cu 324.75,0.279
Celda #(F1+F2),Cu 324.75,3.578
NE Tubo 1,Cu 324.75,0.060
NE Tubo 2,Cu 324.75,0.078
NE Tubo 4,Cu 324.75,2.099
NE Tubo 5,Cu 324.75,3.504
NE Tubo 6,Cu 324.75,0.395
NE Tubo 7,Cu 324.75,13.65
Puntual Noroeste,Cu 324.75,3.784
Barren Patios,Cu 324.75,2.296
Tubo 3,Cu 324.75,1.248
Especial 1,Cu 324.75,0.128
Especial 2,Cu 324.75,0.075
Especial 3,Cu 324.75,0.221
Especial 4,Cu 324.75,0.852
Especial 5,Cu 324.75,0.132
