Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,0.953
Cabeza puntual retorno,Cu 324.75,0.663
Celda #(F1+F2),Cu 324.75,0.674
Puntual Noroeste,Cu 324.75,0.76
Tubo 3,Cu 324.75,0.205
NE Tubo 2,Cu 324.75,0.065
NE Tubo 4,Cu 324.75,1.109
Especial 1,Cu 324.75,0.639
Especial 2,Cu 324.75,3.482
Especial 3,Cu 324.75,0.101
Especial 4,Cu 324.75,0.105
Especial 5,Cu 324.75,1.593
Comp. Cola Columna,Cu 324.75,1.076
Barren,Cu 324.75,0.825
Barren Patios,Cu 324.75,0.86
NE Tubo 1,Cu 324.75,0.069
NE Tubo 5,Cu 324.75,0.166
NE Tubo 6,Cu 324.75,1.877
NE Tubo 7,Cu 324.75,1.106
Celda # 11-A,Cu 324.75,0.112
Celda # 11-B,Cu 324.75,0.178
Celda # 11-C,Cu 324.75,0.571
Celda # 6-F2,Cu 324.75,1.002
Celda #5-9,Cu 324.75,2.638
